_id,building,class_code,class_type,classroom,created_by,end_period,end_time,has_to_be_allocated,pendings,preferences.accessibility,preferences.air_conditioning,preferences.building,preferences.projector,professor,start_period,start_time,subject_code,subject_name,subscribers,updated_at,vacancies,week_day
637ae547003df24a76571fdf,Biênio,2022208,Te�rica,C2-09,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Marcelo Kodi Inagaki,2022-08-15,09:20,MAT2454,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fe0,Biênio,2022205,Te�rica,A1-03,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Valentin Raphael Henri Ferenczi,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fe1,Biênio,2022205,Te�rica,A1-06,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Valentin Raphael Henri Ferenczi,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fe2,Biênio,2022212,Te�rica,A1-05,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Jairo Zacarias Goncalves,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fe3,Biênio,2022212,Te�rica,C2-10,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Jairo Zacarias Goncalves,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fe4,Biênio,2022206,Te�rica,A1-02,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Nataliia Goloshchapova,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fe5,Biênio,2022206,Te�rica,C2-13,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Nataliia Goloshchapova,2022-08-15,15:00,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fe6,Biênio,2022202,Te�rica,A1-05,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,(R) Fabio Levy Siqueira,2022-08-15,09:20,PCS3110,Algoritmos e Estruturas de Dados para Engenharia Elétrica,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fe7,Biênio,2022202,Te�rica,C1-09,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,(R) Fabio Levy Siqueira,2022-08-15,13:10,PCS3110,Algoritmos e Estruturas de Dados para Engenharia Elétrica,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fe8,Biênio,2022202,Te�rica,A1-05,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Cristiane Jahnke Fiorini da Silva,2022-08-15,07:30,4323102,Física II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fe9,Biênio,2022207,Te�rica,C2-06,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Kelly Cristina Cezaretto Pires,2022-08-15,15:00,4323102,Física II,70,02/12/2022 00:40,80,ter
